global_step,eval/winrate,episode/total_reward,episode/length,worker/entropy,worker/intrinsic_reward,worker/advantage,manager/cosines,manager/advantage,loss/total,loss/worker,loss/manager,loss/value_worker,loss/value_manager,ppg/aux_value_worker,charts/learning_rate,charts/steps_per_sec,charts/episode_reward/WinLossRewardFunction,charts/episode_reward/ResourceGatherRewardFunction,charts/episode_reward/ProduceWorkerRewardFunction,charts/episode_reward/ProduceBuildingRewardFunction,charts/episode_reward/AttackRewardFunction,charts/episode_reward/ProduceCombatUnitRewardFunction
186784800.0,,,,0.00018917385023087263,-0.044982463121414185,-7.947286162490741e-10,-0.023891631513834,-1.1920929132713809e-08,1.481334924697876,-4.931724106427282e-05,-0.013988390564918518,0.3900938034057617,1.0772053003311157,,0.00019364049630330127,,,,,,,
186796800.0,,158.0,1445.0,,,,,,,,,,,,,,-1.0,99.0,28.0,5.0,18.0,8.0
186854400.0,,199.6,1396.0,,,,,,,,,,,,,,1.0,101.0,38.0,3.0,40.0,0.0
187116000.0,,162.4,1628.0,,,,,,,,,,,,,,-1.0,99.0,24.0,2.0,19.0,10.0
187125600.0,,,,,,,,,,,,,,,,1714.8022912899692,,,,,,
187144800.0,,129.2,715.0,,,,,,,,,,,,,,1.0,59.0,15.0,1.0,23.0,3.0
187204800.0,,,,0.00023011300072539598,-0.03794052079319954,-8.940697071579962e-09,-0.04432464763522148,1.3113021779531664e-08,0.8227605223655701,-9.477879211772233e-05,-0.02355370670557022,0.12021377682685852,0.6789005994796753,,0.0001930296482308135,,,,,,,
187236000.0,,122.2,665.0,,,,,,,,,,,,,,1.0,57.0,14.0,1.0,15.0,4.0
187293600.0,,,,0.0001759417646098882,-0.03753240033984184,7.3512396170372085e-09,-0.03454657271504402,-2.0265579436795633e-08,0.8424240946769714,-1.0748557542683557e-05,0.006322965491563082,0.11349870264530182,0.7352393865585327,,0.00019290063823336001,,,,,,,
187356000.0,,,,0.00020313233835622668,-0.02205396443605423,-1.1324882365215672e-08,-0.02496148832142353,0.0,0.8632107973098755,2.1936062694294378e-05,-0.01629643142223358,0.12469393759965897,0.722244381904602,,0.00019281001209179725,,,,,,,
187444800.0,,130.2,685.0,,,,,,,,,,,,,,1.0,59.0,14.0,1.0,25.0,3.0
187454400.0,,155.4,1780.0,,,,,,,,,,,,,,-1.0,98.0,25.0,2.0,16.0,9.0
187504800.0,,238.4,1216.0,,,,,,,,,,,,,,1.0,102.0,24.0,2.0,52.0,10.0
187557600.0,,169.2,1011.0,,,,,,,,,,,,,,1.0,80.0,21.0,1.0,28.0,5.0
187706400.0,,,,,,,,,,,,,,0.11508002132177353,,,,,,,,
187744800.0,,209.4,1099.0,,,,,,,,,,,,,,1.0,91.0,22.0,2.0,44.0,8.0
187776000.0,,208.60000000000002,1487.0,,,,,,,,,,,,,,1.0,100.0,26.0,3.0,26.0,9.0
187855200.0,,153.2,775.0,,,,,,,,,,,,,,1.0,66.0,16.0,1.0,27.0,6.0
187881600.0,,146.4,836.0,,,,,,,,,,,,,,1.0,68.0,17.0,2.0,25.0,4.0
187922400.0,,,,,,,,,,,,,,,,1716.0642543462532,,,,,,
188028000.0,,141.60000000000002,1435.0,,,,,,,,,,,,,,-1.0,94.0,24.0,3.0,11.0,8.0
188032800.0,,,,,,,,,,,,,,,,1715.8867963238613,,,,,,
188049600.0,,209.4,1321.0,,,,,,,,,,,,,,1.0,99.0,24.0,2.0,26.0,10.0
188052000.0,,,,,,,,,,,,,,0.17694151401519775,,,,,,,,
188097600.0,,151.0,1740.0,,,,,,,,,,,,,,-1.0,100.0,25.0,5.0,17.0,7.0
188114400.0,,,,,,,,,,,,,,,,1715.8245429268047,,,,,,
188212800.0,,,,,,,,,,,,,,,,1715.830442842186,,,,,,
188284800.0,,,,0.00016354383842553943,-0.0864923819899559,-9.53674295089968e-09,-0.0908205434679985,-7.152557657263969e-09,0.9043310284614563,2.7316906198393553e-05,-0.018571190536022186,0.08950646966695786,0.7962822914123535,,0.00019146398487267214,,,,,,,
188320800.0,,144.60000000000002,1336.0,,,,,,,,,,,,,,-1.0,95.0,24.0,3.0,9.0,9.0
188376000.0,,116.2,627.0,,,,,,,,,,,,,,1.0,53.0,13.0,1.0,18.0,3.0
188412000.0,,,,,,,,,,,,,,,,1715.8524996842627,,,,,,
188469600.0,,,,0.00014188900240696967,-0.06581057608127594,-5.563100202721216e-09,-0.08138319104909897,-2.4239222184974096e-08,1.0240795612335205,-3.2092768378788605e-05,0.02309192158281803,0.12326423823833466,0.9238766431808472,,0.00019119682713322222,,,,,,,
188565600.0,,,,0.0002487130113877356,-0.037575628608465195,-4.371007555903361e-09,-0.08575763553380966,-1.3510386587256562e-08,0.8779323697090149,-9.29282668948872e-06,0.012381691485643387,0.08191374689340591,0.8083934783935547,,0.00019105813074402696,,,,,,,
188719200.0,,,,,,,,,,,,,,,,1715.8962113502062,,,,,,
188836800.0,,185.2,1027.0,,,,,,,,,,,,,,1.0,79.0,21.0,1.0,41.0,6.0
188844000.0,,,,0.00020246395433787256,-0.061706315726041794,-2.38418573772492e-09,-0.09393016993999481,-1.9868215517249155e-08,1.4385287761688232,-7.4741105891007464e-06,-0.006733715068548918,0.21713058650493622,1.2146590948104858,,0.00019065624858235082,,,,,,,
188875200.0,,146.4,804.0,,,,,,,,,,,,,,1.0,68.0,17.0,2.0,25.0,4.0
189038400.0,,,,0.00018228018598165363,-0.07136441767215729,1.390775050680304e-08,-0.09200942516326904,2.1855037779516806e-09,0.9866487383842468,-2.0091394617338665e-05,0.01220233179628849,0.11005964875221252,0.8887732028961182,,0.00019037592283786294,,,,,,,
189057600.0,,155.4,1576.0,,,,,,,,,,,,,,-1.0,99.0,24.0,2.0,12.0,10.0
189064800.0,,,,,,,,,,,,,,,,1715.8382515165094,,,,,,
189120000.0,,166.4,1790.0,,,,,,,,,,,,,,-1.0,99.0,24.0,2.0,23.0,10.0
189216000.0,,107.2,599.0,,,,,,,,,,,,,,1.0,50.0,12.0,1.0,17.0,2.0
189340800.0,,,,,,,,,,,,,,,,1715.8085768605079,,,,,,
189372000.0,,,,0.0002230620157206431,-0.039719659835100174,-7.947286384535346e-09,-0.04549152031540871,-9.139379031353201e-09,1.0061588287353516,3.0518611310981214e-05,0.02562067285180092,0.15376722812652588,0.8780450820922852,,0.00018989544651189645,,,,,,,
189460800.0,,155.4,1255.0,,,,,,,,,,,,,,-1.0,99.0,25.0,2.0,15.0,9.0
189559200.0,,120.4,667.0,,,,,,,,,,,,,,1.0,57.0,14.0,2.0,17.0,3.0
189580800.0,,129.2,698.0,,,,,,,,,,,,,,1.0,60.0,14.0,1.0,23.0,3.0
189710400.0,,191.4,1069.0,,,,,,,,,,,,,,1.0,80.0,21.0,2.0,46.0,6.0
189837600.0,,,,0.00015907232591416687,-0.024985050782561302,9.53674295089968e-09,-0.031109794974327087,-1.19209286886246e-09,1.1381970643997192,-2.1356325305532664e-05,0.011934038251638412,0.16841062903404236,0.9817006587982178,,0.00018922608126202285,,,,,,,
189847200.0,,175.4,965.0,,,,,,,,,,,,,,1.0,82.0,20.0,2.0,29.0,6.0
189861600.0,,122.2,675.0,,,,,,,,,,,,,,1.0,57.0,14.0,1.0,19.0,3.0
189864000.0,,224.4,1170.0,,,,,,,,,,,,,,1.0,98.0,24.0,2.0,46.0,9.0
190101600.0,,,,,,,,,,,,,,,,1708.900105220953,,,,,,
190116000.0,,151.4,865.0,,,,,,,,,,,,,,1.0,68.0,17.0,2.0,26.0,5.0
190135200.0,,,,,,,,,,,,,,,,1708.8834930585183,,,,,,
190231200.0,,164.4,1731.0,,,,,,,,,,,,,,-1.0,99.0,24.0,2.0,21.0,10.0
190293600.0,,203.60000000000002,1315.0,,,,,,,,,,,,,,1.0,100.0,26.0,3.0,21.0,9.0
190435200.0,,142.4,765.0,,,,,,,,,,,,,,1.0,67.0,16.0,2.0,23.0,4.0
190459200.0,,,,,,,,,,,,,,,,1709.0109138080547,,,,,,
190521600.0,,,,,,,,,,,,,,,,1709.0394816815917,,,,,,
190737600.0,,121.2,647.0,,,,,,,,,,,,,,1.0,54.0,13.0,1.0,22.0,3.0
190773600.0,,137.60000000000002,1446.0,,,,,,,,,,,,,,-1.0,91.0,25.0,3.0,17.0,6.0
190778400.0,,,,,,,,,,,,,,0.13965383172035217,,,,,,,,
190778400.0,,,,0.00015110244567040354,-0.07161255180835724,5.165735839085528e-09,-0.11796959489583969,0.0,0.6770445108413696,-1.004843579721637e-05,-0.006963997147977352,0.06889690458774567,0.60117506980896,,0.00018787797500049118,,,,,,,
190780800.0,,,,0.00020326077356003225,-0.05827956646680832,-9.934107758624577e-09,-0.07708654552698135,-1.19209286886246e-09,1.0695557594299316,-5.227160499998718e-07,-0.016818974167108536,0.12995114922523499,0.9227871894836426,,0.00018787454360892853,,,,,,,
190812000.0,,169.4,927.0,,,,,,,,,,,,,,1.0,79.0,19.0,2.0,31.0,5.0
190845600.0,,143.60000000000002,1653.0,,,,,,,,,,,,,,-1.0,73.0,20.0,3.0,50.0,5.0
190869600.0,,,,,,,,,,,,,,,,1709.0123137833864,,,,,,
190886400.0,,,,0.00022583820100408047,-0.021342027932405472,8.742015111806722e-09,-0.04098660126328468,6.357828929992593e-09,1.0282467603683472,-3.7248981243465096e-05,0.00320347654633224,0.12332392483949661,0.9080912470817566,,0.00018772360126034137,,,,,,,
191140800.0,,,,,,,,,,,,,,,,1709.0402848454753,,,,,,
191169600.0,,,,0.00021377773373387754,-0.02626085840165615,-1.1126200405442432e-08,-0.037645790725946426,-7.3512396170372085e-09,1.1724350452423096,-5.8074733715329785e-06,0.022944072261452675,0.25497961044311523,0.9403958320617676,,0.00018731917782078514,,,,,,,
191188800.0,,114.2,605.0,,,,,,,,,,,,,,1.0,51.0,13.0,1.0,22.0,2.0
191193600.0,,172.4,1019.0,,,,,,,,,,,,,,1.0,78.0,20.0,2.0,34.0,5.0
191224800.0,,,,,,,,,,,,,,,,1709.045791648356,,,,,,
191256000.0,,173.8,971.0,,,,,,,,,,,,,,1.0,75.0,19.0,4.0,39.0,5.0
191340000.0,,151.6,1385.0,,,,,,,,,,,,,,-1.0,97.0,23.0,3.0,15.0,9.0
191361600.0,,127.4,666.0,,,,,,,,,,,,,,1.0,59.0,14.0,2.0,22.0,3.0
191400000.0,,263.4,1295.0,,,,,,,,,,,,,,1.0,99.0,24.0,2.0,80.0,10.0
191505600.0,,125.4,705.0,,,,,,,,,,,,,,1.0,58.0,15.0,2.0,20.0,3.0
191505600.0,,,,0.0002033438067883253,-0.059815578162670135,-5.165735839085528e-09,-0.09490032494068146,4.172325152040912e-09,0.8859195709228516,7.212525360955624e-06,-0.01693951152265072,0.1424955278635025,0.726493775844574,,0.00018684006872983825,,,,,,,
191515200.0,,118.4,638.0,,,,,,,,,,,,,,1.0,54.0,13.0,2.0,19.0,3.0
191716800.0,,136.4,1305.0,,,,,,,,,,,,,,-1.0,91.0,21.0,2.0,12.0,8.0
191786400.0,,,,,,,,,,,,,,,,1709.228638199088,,,,,,
191904000.0,,,,,,,,,,,,,,,,1709.2840756696046,,,,,,
191942400.0,,,,0.00023567145399283618,-0.05238668993115425,7.947286384535346e-09,-0.09287577867507935,-4.172325152040912e-09,0.8007664084434509,-1.326685833191732e-05,0.0010097217746078968,0.15476179122924805,0.6470034718513489,,0.00018621839680707105,,,,,,,
191944800.0,,109.4,595.0,,,,,,,,,,,,,,1.0,51.0,12.0,2.0,18.0,2.0
191980800.0,,,,0.00025085857487283647,-0.03975187987089157,2.781550101360608e-09,-0.05921337753534317,3.1789144649962964e-09,0.8858006596565247,-4.0506667573936284e-05,0.008642617613077164,0.11101691424846649,0.7833883166313171,,0.00018616380795744578,,,,,,,
192026400.0,,236.4,1530.0,,,,,,,,,,,,,,1.0,99.0,23.0,2.0,54.0,10.0
192074400.0,,132.2,699.0,,,,,,,,,,,,,,1.0,58.0,14.0,1.0,28.0,3.0
192074400.0,,,,0.00021249537530820817,-0.005363146774470806,-2.781550101360608e-09,-0.02230760082602501,6.357828929992593e-09,0.8046148419380188,-3.262377867940813e-05,-0.01302328146994114,0.11147700250148773,0.6800840497016907,,0.00018603079090000562,,,,,,,
192108000.0,,156.60000000000002,890.0,,,,,,,,,,,,,,1.0,70.0,17.0,3.0,25.0,6.0
192153600.0,,141.4,755.0,,,,,,,,,,,,,,1.0,64.0,16.0,2.0,25.0,4.0
192192000.0,,163.4,928.0,,,,,,,,,,,,,,1.0,81.0,19.0,2.0,19.0,6.0
192288000.0,,130.4,685.0,,,,,,,,,,,,,,1.0,58.0,14.0,2.0,22.0,4.0
192326400.0,,169.4,1672.0,,,,,,,,,,,,,,-1.0,99.0,26.0,2.0,28.0,9.0
192340800.0,,150.4,849.0,,,,,,,,,,,,,,1.0,70.0,17.0,2.0,23.0,5.0
192367200.0,,103.4,587.0,,,,,,,,,,,,,,1.0,49.0,12.0,2.0,18.0,1.0
192405600.0,,204.4,1241.0,,,,,,,,,,,,,,1.0,99.0,25.0,2.0,24.0,9.0
192424800.0,,139.0,1560.0,,,,,,,,,,,,,,-1.0,86.0,21.0,5.0,23.0,7.0
192523200.0,,149.4,805.0,,,,,,,,,,,,,,1.0,67.0,16.0,2.0,26.0,5.0
192585600.0,,,,0.00024018780095502734,-0.05699426680803299,-7.947286162490741e-10,-0.06771737337112427,1.0331471678171056e-08,1.3158695697784424,6.773148197680712e-05,0.016155455261468887,0.2620878219604492,1.07000732421875,,0.00018530540090360779,,,,,,,
192626400.0,,155.4,830.0,,,,,,,,,,,,,,1.0,68.0,17.0,2.0,34.0,4.0
192640800.0,,,,,,,,,,,,,,0.152761772274971,,,,,,,,
192662400.0,,185.4,1081.0,,,,,,,,,,,,,,1.0,90.0,22.0,2.0,21.0,8.0
192715200.0,,,,0.00024099282745737582,-0.059057511389255524,1.907348590179936e-08,-0.08948495239019394,1.9868215517249155e-08,1.2232184410095215,3.945966818719171e-05,0.014849968254566193,0.23532924056053162,1.0027810335159302,,0.00018512179298618657,,,,,,,
192739200.0,,210.4,1352.0,,,,,,,,,,,,,,1.0,100.0,25.0,2.0,25.0,10.0
192746400.0,,192.4,1359.0,,,,,,,,,,,,,,1.0,94.0,26.0,2.0,20.0,8.0
192825600.0,,,,0.0002738187904469669,-0.018800342455506325,-5.165735839085528e-09,-0.059861451387405396,8.742015111806722e-09,0.9601919054985046,-8.500505646225065e-05,0.016220388934016228,0.1898503601551056,0.7864797115325928,,0.0001849654804839689,,,,,,,
192830400.0,,193.4,955.0,,,,,,,,,,,,,,1.0,78.0,19.0,2.0,48.0,7.0
192876000.0,,195.4,1261.0,,,,,,,,,,,,,,1.0,97.0,26.0,2.0,24.0,7.0
192888000.0,,192.6,1206.0,,,,,,,,,,,,,,1.0,90.0,24.0,3.0,38.0,5.0
192967200.0,,196.4,1026.0,,,,,,,,,,,,,,1.0,85.0,20.0,2.0,39.0,8.0
193015200.0,,189.4,1017.0,,,,,,,,,,,,,,1.0,76.0,20.0,2.0,53.0,5.0
193029600.0,,,,,,,,,,,,,,,,1709.371464251043,,,,,,
193046400.0,,,,0.0003095238353125751,-0.04212845489382744,9.53674295089968e-09,-0.06466306000947952,3.5762788286319847e-09,1.2551844120025635,3.0191320547601208e-05,0.02460872009396553,0.1427665799856186,1.1370598077774048,,0.00018465311646008193,,,,,,,
193072800.0,,,,0.00032345831277780235,-0.059601545333862305,4.76837147544984e-09,-0.05312078073620796,-8.344650304081824e-09,1.3557687997817993,3.884082616423257e-05,0.027986597269773483,0.2575802206993103,1.126217246055603,,0.00018461579193809714,,,,,,,
193094400.0,,203.4,1421.0,,,,,,,,,,,,,,1.0,99.0,40.0,2.0,44.0,0.0
193204800.0,,121.4,638.0,,,,,,,,,,,,,,1.0,54.0,13.0,2.0,22.0,3.0
193293600.0,,178.4,1802.0,,,,,,,,,,,,,,-1.0,100.0,24.0,2.0,34.0,10.0
193437600.0,,,,,,,,,,,,,,,,1709.4040372878655,,,,,,
193449600.0,,,,0.0002538755361456424,-0.024825185537338257,-1.9868215961338365e-09,-0.061805661767721176,-1.9868215961338365e-09,0.8839479088783264,4.890842319582589e-05,0.017402950674295425,0.19463226199150085,0.706770122051239,,0.00018408361525764814,,,,,,,
193461600.0,,,,,,,,,,,,,,,,1709.4231439990858,,,,,,
193476000.0,,150.4,820.0,,,,,,,,,,,,,,1.0,71.0,17.0,2.0,26.0,4.0
193663200.0,,,,,,,,,,,,,,,,1709.418321183619,,,,,,
193788000.0,,,,,,,,,,,,,,,,1709.5024952985007,,,,,,
193869600.0,,,,0.0002571941586211324,-0.04107899218797684,3.1789144649962964e-09,-0.07529646158218384,-2.781550101360608e-09,0.9338178634643555,3.267928696004674e-05,0.011577156372368336,0.11473406851291656,0.8306962251663208,,0.0001834916345985493,,,,,,,
193884000.0,,210.4,1285.0,,,,,,,,,,,,,,1.0,99.0,24.0,2.0,27.0,10.0
193956000.0,,,,,,,,,,,,,,,,1709.4173493800274,,,,,,
194032800.0,,175.4,1827.0,,,,,,,,,,,,,,-1.0,99.0,24.0,2.0,32.0,10.0
194198400.0,,,,0.00022771142539568245,-0.027067452669143677,-9.139379031353201e-09,-0.07752688974142075,-8.742015111806722e-09,0.6565514802932739,4.868524001722108e-07,-0.0019507601391524076,0.07685048878192902,0.5777530074119568,,0.0001830290955766961,,,,,,,
194335200.0,,171.39999999999998,963.0,,,,,,,,,,,,,,1.0,84.0,19.0,2.0,24.0,6.0
194592000.0,,185.4,2055.0,,,,,,,,,,,,,,-1.0,100.0,24.0,2.0,41.0,10.0
194642400.0,,160.4,1558.0,,,,,,,,,,,,,,-1.0,96.0,25.0,2.0,27.0,8.0
194642400.0,,,,0.00030205718940123916,-0.05922761559486389,5.165735839085528e-09,-0.08066117763519287,-4.172325152040912e-09,1.2791178226470947,-1.2933265679748729e-05,0.0031025344505906105,0.13401459157466888,1.148195743560791,,0.00018240576008045903,,,,,,,
194728800.0,,167.4,1805.0,,,,,,,,,,,,,,-1.0,100.0,25.0,2.0,22.0,10.0
194757600.0,,,,,,,,,,,,,,,,1709.2871390047444,,,,,,
194812800.0,,170.39999999999998,1878.0,,,,,,,,,,,,,,-1.0,100.0,29.0,2.0,21.0,10.0
195031200.0,,182.4,1015.0,,,,,,,,,,,,,,1.0,80.0,20.0,2.0,34.0,7.0
195096000.0,,,,,,,,,,,,,,,,1703.173740688443,,,,,,
195112800.0,,174.4,994.0,,,,,,,,,,,,,,1.0,82.0,20.0,2.0,24.0,7.0
195163200.0,,226.60000000000002,1117.0,,,,,,,,,,,,,,1.0,91.0,22.0,3.0,61.0,8.0
195328800.0,,,,,,,,,,,,,,,,1703.169027657348,,,,,,
195482400.0,,,,,,,,,,,,,,0.19787076115608215,,,,,,,,
195506400.0,,,,0.00019991520093753934,-0.03759158030152321,5.9604645663569045e-09,-0.0655265673995018,-2.1855037779516806e-09,0.8978642821311951,5.4191645176615566e-05,-0.01405861135572195,0.17539721727371216,0.7084646821022034,,0.0001811969835409704,,,,,,,
195508800.0,,,,0.0001777857105480507,-0.04838550090789795,-9.934107758624577e-09,-0.05097314342856407,-1.7682712183386684e-08,2.3761019706726074,-4.154374255449511e-05,-0.0015985813224688172,0.6828142404556274,1.6916491985321045,,0.0001811936336270866,,,,,,,
195508800.0,,,,,,,,,,,,,,,,1703.107390099371,,,,,,
195513600.0,,,,,,,,,,,,,,,,1703.1171833459055,,,,,,
195516000.0,,,,0.00014288476086221635,-0.09898750483989716,7.947286162490741e-10,-0.11321042478084564,-4.76837147544984e-09,1.0384868383407593,5.210903964325553e-06,0.0014508781023323536,0.11571815609931946,0.9242262840270996,,0.00018118358414621503,,,,,,,
195530400.0,,127.2,695.0,,,,,,,,,,,,,,1.0,58.0,14.0,1.0,23.0,3.0
195559200.0,,,,,,,,,,,,,,,,1703.1312503670679,,,,,,
195590400.0,,90.2,482.0,,,,,,,,,,,,,,1.0,39.0,10.0,1.0,17.0,1.0
195638400.0,,,,0.00019046440138481557,-0.04029951989650726,1.907348590179936e-08,-0.050407733768224716,1.7881394143159923e-09,0.9442681074142456,-1.5505138435401022e-05,0.0020630978979170322,0.11561470478773117,0.8307029008865356,,0.0001810128028737339,,,,,,,
195676800.0,,181.4,1865.0,,,,,,,,,,,,,,-1.0,101.0,23.0,2.0,33.0,11.0
195722400.0,,172.2,1061.0,,,,,,,,,,,,,,1.0,78.0,22.0,1.0,24.0,7.0
195756000.0,,100.2,516.0,,,,,,,,,,,,,,1.0,44.0,11.0,1.0,17.0,2.0
195758400.0,,174.4,1052.0,,,,,,,,,,,,,,1.0,82.0,21.0,2.0,27.0,6.0
195811200.0,,135.2,765.0,,,,,,,,,,,,,,1.0,61.0,16.0,1.0,22.0,4.0
195912000.0,,,,0.0001704583701211959,-0.05178644880652428,1.9868215961338365e-09,-0.06011338159441948,9.735425798851338e-09,1.105446696281433,-1.4242530596675351e-05,-0.014327066950500011,0.1304115206003189,0.9606954455375671,,0.00018063146675045317,,,,,,,
195931200.0,,,,0.00017342291539534926,-0.06272818893194199,1.0331471678171056e-08,-0.09042397886514664,-3.973643192267673e-09,0.8203815221786499,-2.4507085981895216e-05,0.017165903002023697,0.07790736109018326,0.759617269039154,,0.00018060472766700636,,,,,,,
196027200.0,,144.2,735.0,,,,,,,,,,,,,,1.0,61.0,15.0,1.0,32.0,4.0
196077600.0,,144.4,765.0,,,,,,,,,,,,,,1.0,63.0,15.0,2.0,30.0,4.0
196120800.0,,,,0.00017798262706492096,-0.05044429376721382,-4.76837147544984e-09,-0.06984057277441025,-5.364418242947977e-09,1.0396350622177124,2.721446435316466e-06,0.0007342786993831396,0.11270414292812347,0.9276697039604187,,0.00018034083002464295,,,,,,,
196166400.0,,236.2,1597.0,,,,,,,,,,,,,,-1.0,99.0,29.0,1.0,88.0,10.0
196180800.0,,159.4,895.0,,,,,,,,,,,,,,1.0,74.0,18.0,2.0,23.0,6.0
196216800.0,,,,,,,,,,,,,,,,1703.2145264966673,,,,,,
196262400.0,,117.2,630.0,,,,,,,,,,,,,,1.0,52.0,13.0,1.0,20.0,3.0
196291200.0,,198.39999999999998,1105.0,,,,,,,,,,,,,,1.0,93.0,22.0,2.0,31.0,8.0
196298400.0,,,,,,,,,,,,,,,,1703.23679774086,,,,,,
196305600.0,,157.2,870.0,,,,,,,,,,,,,,1.0,70.0,17.0,1.0,30.0,5.0
196320000.0,,153.2,856.0,,,,,,,,,,,,,,1.0,69.0,17.0,1.0,27.0,5.0
196459200.0,,,,,,,,,,,,,,,,1703.27056188591,,,,,,
196495200.0,,136.4,725.0,,,,,,,,,,,,,,1.0,62.0,15.0,2.0,23.0,4.0
196564800.0,,243.2,1872.0,,,,,,,,,,,,,,-1.0,97.0,27.0,1.0,99.0,10.0
196584000.0,,,,,,,,,,,,,,,,1703.2219552071863,,,,,,
196648800.0,,167.2,892.0,,,,,,,,,,,,,,1.0,79.0,18.0,1.0,26.0,6.0
196656000.0,,132.2,695.0,,,,,,,,,,,,,,1.0,59.0,14.0,1.0,23.0,4.0
196670400.0,,,,,,,,,,,,,,,,1703.238031226081,,,,,,
196800000.0,,,,,,,,,,,,,,,,1703.1877730330675,,,,,,
196867200.0,,,,0.00022250204347074032,-0.04065519571304321,1.1920929132713809e-08,-0.04164153337478638,-3.9736430812453705e-10,1.4142675399780273,-4.656446890294319e-06,0.015413114801049232,0.2342354953289032,1.195442795753479,,0.00017930462013000738,,,,,,,
196898400.0,,192.2,1025.0,,,,,,,,,,,,,,1.0,86.0,21.0,1.0,37.0,7.0
196963200.0,,,,0.00017619828577153385,-0.03307235240936279,-8.742015111806722e-09,-0.04438656195998192,-3.774960788405224e-09,1.4495577812194824,-3.9485894376412034e-05,0.012860191985964775,0.23897026479244232,1.2234100103378296,,0.00017917165769081478,,,,,,,
196965600.0,,194.2,2141.0,,,,,,,,,,,,,,-1.0,99.0,29.0,1.0,46.0,10.0
197052000.0,,197.4,1072.0,,,,,,,,,,,,,,1.0,88.0,21.0,2.0,36.0,8.0
197085600.0,,,,0.00017505284631624818,-0.053186096251010895,2.1457672971791908e-08,-0.07639499753713608,-7.947286162490741e-10,0.7737279534339905,4.449279913387727e-06,-0.019302772358059883,0.11851687729358673,0.6359145045280457,,0.00017900223441566748,,,,,,,
197097600.0,,,,0.00017777430184651166,-0.0544184111058712,-4.371007555903361e-09,-0.05034737288951874,3.1789144649962964e-09,0.9537519216537476,-1.2688322385656647e-05,-0.012952865101397038,0.10423997789621353,0.8365481495857239,,0.0001789856305645993,,,,,,,
197133600.0,,,,,,,,,,,,,,,,1703.1916550132855,,,,,,
197220000.0,,115.2,585.0,,,,,,,,,,,,,,1.0,49.0,12.0,1.0,22.0,3.0
197232000.0,,187.2,878.0,,,,,,,,,,,,,,1.0,72.0,18.0,1.0,53.0,6.0
197246400.0,,,,0.00019469138351269066,-0.04589693248271942,-1.0132789718397817e-08,-0.07503067702054977,4.5696895156766004e-09,1.0074719190597534,6.570954155904474e-06,0.007243421860039234,0.12366841733455658,0.8910553455352783,,0.0001787798360611825,,,,,,,
197265600.0,,,,,,,,,,,,,,,,1703.2877780194801,,,,,,
197272800.0,,142.4,745.0,,,,,,,,,,,,,,1.0,61.0,15.0,2.0,30.0,4.0
197272800.0,,158.2,914.0,,,,,,,,,,,,,,1.0,71.0,19.0,1.0,24.0,6.0
197289600.0,,242.2,1170.0,,,,,,,,,,,,,,1.0,91.0,23.0,1.0,76.0,8.0
197316000.0,,,,,,,,,,,,,,,,1703.331482869023,,,,,,
197392800.0,,157.2,815.0,,,,,,,,,,,,,,1.0,67.0,16.0,1.0,34.0,5.0
197392800.0,,198.39999999999998,1066.0,,,,,,,,,,,,,,1.0,85.0,21.0,2.0,44.0,7.0
197416800.0,,,,,,,,,,,,,,,,1703.3903244427313,,,,,,
197529600.0,,,,,,,,,,,,,,,,1703.4673287570363,,,,,,
197565600.0,,218.2,1241.0,,,,,,,,,,,,,,1.0,100.0,25.0,1.0,37.0,9.0
197652000.0,,,,,,,,,,,,,,0.19006964564323425,,,,,,,,
197664000.0,,183.4,1027.0,,,,,,,,,,,,,,1.0,82.0,21.0,2.0,32.0,7.0
197731200.0,,107.2,559.0,,,,,,,,,,,,,,1.0,46.0,11.0,1.0,22.0,2.0
197736000.0,,,,0.00017089869652409106,-0.031158581376075745,2.781550101360608e-09,-0.026668956503272057,6.357828929992593e-09,0.572769820690155,1.946396878338419e-05,-0.002365013351663947,0.08741994947195053,0.4830060303211212,,0.00017810392902404263,,,,,,,
197760000.0,,191.79999999999995,2196.0,,,,,,,,,,,,,,-1.0,100.0,26.0,4.0,49.0,9.0
197978400.0,,180.4,1790.0,,,,,,,,,,,,,,-1.0,99.0,24.0,2.0,37.0,10.0
198026400.0,,117.2,602.0,,,,,,,,,,,,,,1.0,51.0,12.0,1.0,22.0,3.0
198055200.0,,,,,,,,,,,,,,0.12101326137781143,,,,,,,,
198120000.0,,,,0.00022636563517153263,-0.05743921920657158,3.5762788286319847e-09,-0.05080186948180199,-4.371007555903361e-09,0.9089961051940918,2.773695632640738e-05,-0.014874269254505634,0.14287979900836945,0.7512720823287964,,0.00017757512740348383,,,,,,,
198163200.0,,217.6,1270.0,,,,,,,,,,,,,,1.0,100.0,25.0,3.0,36.0,9.0
198175200.0,,,,,,,,,,,,,,,,1703.7244800446863,,,,,,
198249600.0,,,,,,,,,,,,,,,,1703.7529912462555,,,,,,
198266400.0,,169.39999999999998,1786.0,,,,,,,,,,,,,,-1.0,99.0,26.0,2.0,28.0,9.0
198297600.0,,,,0.00025553401792421937,-0.04733951762318611,-1.152356521316733e-08,-0.056514348834753036,2.9802322831784522e-09,0.6783846616744995,-1.8637261746334843e-05,-0.018154412508010864,0.08396954089403152,0.5762446522712708,,0.00017733095221794724,,,,,,,
